MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.706245E+01     6.869655E+00     1.341154E-02     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.256780E+01     6.869655E+00     4.395989E-01     2.438976E+00     1.245369E-02     1.000000E+00 
    2     3     2     8.028772E+00     5.774083E+00     6.903435E-01     7.088867E+00     4.307726E-01     1.000000E+00 
    3     4     3     7.914709E+00     3.859412E+00     1.074761E+00     1.115131E+01     2.624002E+03     1.000000E+00 
    4    15     4     7.747810E+00     3.859293E+00     1.116999E+00     1.171090E+01     2.632362E+03     1.000000E+00 
    5    26     5     7.648750E+00     3.859118E+00     1.169254E+00     1.260200E+01     2.641850E+03     1.000000E+00 
    6    37     6     7.607158E+00     3.858887E+00     1.215174E+00     1.323955E+01     2.651160E+03     1.000000E+00 
    7    48     7     7.591403E+00     3.858482E+00     1.245748E+00     1.364561E+01     2.665432E+03     1.000000E+00 
    8    59     8     7.584556E+00     3.858009E+00     1.269508E+00     1.396024E+01     2.681368E+03     1.000000E+00 
    9    60     9     7.581198E+00     3.755122E+00     1.286540E+00     1.417613E+01     1.000183E+04     1.000000E+00 
   10    61    10     7.578239E+00     3.755375E+00     1.314302E+00     1.452844E+01     1.000186E+04     1.000000E+00 
   11    62    11     7.577665E+00     3.750967E+00     1.348657E+00     1.494955E+01     1.000190E+04     1.000000E+00 
   12    63    12     7.577348E+00     3.748932E+00     1.357881E+00     1.505341E+01     1.000195E+04     1.000000E+00 
   13    74    13     7.577294E+00     3.748932E+00     1.370697E+00     1.521077E+01     1.000195E+04     1.000000E+00 
   14    85    14     7.577403E+00     3.748932E+00     1.375143E+00     1.526162E+01     1.000195E+04     1.000000E+00 
   15    96    15     7.577422E+00     3.748932E+00     1.376694E+00     1.528028E+01     1.000195E+04     1.000000E+00 
   16   107    16     7.577459E+00     3.748932E+00     1.378317E+00     1.529696E+01     1.000195E+04     1.000000E+00 
   17   118    17     7.577491E+00     3.748932E+00     1.379445E+00     1.530986E+01     1.000195E+04     1.000000E+00 
   18   129    18     7.577524E+00     3.748932E+00     1.380687E+00     1.532190E+01     1.000195E+04     1.000000E+00 
   19   140    19     7.577551E+00     3.748932E+00     1.381554E+00     1.533186E+01     1.000195E+04     1.000000E+00 
   20   151    20     7.577577E+00     3.748932E+00     1.382518E+00     1.534064E+01     1.000195E+04     1.000000E+00 
   21   162    21     7.577597E+00     3.748932E+00     1.383190E+00     1.534814E+01     1.000195E+04     1.000000E+00 
   22   173    22     7.577615E+00     3.748932E+00     1.383955E+00     1.535470E+01     1.000195E+04     1.000000E+00 
   23   184    23     7.577630E+00     3.748932E+00     1.384480E+00     1.536082E+01     1.000195E+04     1.000000E+00 
   24   195    24     7.577643E+00     3.748932E+00     1.385103E+00     1.536618E+01     1.000195E+04     1.000000E+00 
   25   206    25     7.577654E+00     3.748932E+00     1.385516E+00     1.537120E+01     1.000195E+04     1.000000E+00 
   26   217    26     7.577663E+00     3.748932E+00     1.386034E+00     1.537548E+01     1.000195E+04     1.000000E+00 
   27   228    27     7.577670E+00     3.748932E+00     1.386358E+00     1.537955E+01     1.000195E+04     1.000000E+00 
   28   239    28     7.577677E+00     3.748932E+00     1.386797E+00     1.538307E+01     1.000195E+04     1.000000E+00 
   29   250    29     7.577683E+00     3.748932E+00     1.387054E+00     1.538647E+01     1.000195E+04     1.000000E+00 
   30   261    30     7.577687E+00     3.748932E+00     1.387422E+00     1.538930E+01     1.000195E+04     1.000000E+00 
   31   272    31     7.577691E+00     3.748932E+00     1.387623E+00     1.539214E+01     1.000195E+04     1.000000E+00 
   32   283    32     7.577695E+00     3.748932E+00     1.387941E+00     1.539449E+01     1.000195E+04     1.000000E+00 
   33   294    33     7.577697E+00     3.748932E+00     1.388097E+00     1.539689E+01     1.000195E+04     1.000000E+00 
   34   305    34     7.577700E+00     3.748932E+00     1.388374E+00     1.539884E+01     1.000195E+04     1.000000E+00 
   35   316    35     7.577702E+00     3.748932E+00     1.388495E+00     1.540092E+01     1.000195E+04     1.000000E+00 
   36   327    36     7.577704E+00     3.748932E+00     1.388735E+00     1.540249E+01     1.000195E+04     1.000000E+00 
   37   338    37     7.577705E+00     3.748932E+00     1.388822E+00     1.540425E+01     1.000195E+04     1.000000E+00 
   38   349    38     7.577707E+00     3.748932E+00     1.389036E+00     1.540555E+01     1.000195E+04     1.000000E+00 
   39   360    39     7.577708E+00     3.748932E+00     1.389097E+00     1.540706E+01     1.000195E+04     1.000000E+00 
   40   371    40     7.577709E+00     3.748932E+00     1.389288E+00     1.540813E+01     1.000195E+04     1.000000E+00 
   41   382    41     7.577710E+00     3.748932E+00     1.389330E+00     1.540949E+01     1.000195E+04     1.000000E+00 
   42   393    42     7.577710E+00     3.748932E+00     1.389497E+00     1.541028E+01     1.000195E+04     1.000000E+00 
   43   404    43     7.577711E+00     3.748932E+00     1.389525E+00     1.541152E+01     1.000195E+04     1.000000E+00 
   44   415    44     7.577712E+00     3.748932E+00     1.389676E+00     1.541215E+01     1.000195E+04     1.000000E+00 
   45   426    45     7.577712E+00     3.748932E+00     1.389685E+00     1.541319E+01     1.000195E+04     1.000000E+00 
   46   437    46     7.577713E+00     3.748932E+00     1.389826E+00     1.541372E+01     1.000195E+04     1.000000E+00 
   47   448    47     7.577712E+00     3.748932E+00     1.389818E+00     1.541460E+01     1.000195E+04     1.000000E+00 
   48   459    48     7.577713E+00     3.748932E+00     1.389952E+00     1.541503E+01     1.000195E+04     1.000000E+00 
   49   470    49     7.577713E+00     3.748932E+00     1.389937E+00     1.541586E+01     1.000195E+04     1.000000E+00 
   50   481    50     7.577714E+00     3.748932E+00     1.390054E+00     1.541612E+01     1.000195E+04     1.000000E+00 
   51   492    51     7.577714E+00     3.748932E+00     1.390034E+00     1.541690E+01     1.000195E+04     1.000000E+00 
   52   503    52     7.577714E+00     3.748932E+00     1.390140E+00     1.541701E+01     1.000195E+04     1.000000E+00 
   53   514    53     7.577714E+00     3.748932E+00     1.390116E+00     1.541778E+01     1.000195E+04     1.000000E+00 
   54   525    54     7.577714E+00     3.748932E+00     1.390214E+00     1.541781E+01     1.000195E+04     1.000000E+00 
   55   536    55     7.577714E+00     3.748932E+00     1.390189E+00     1.541859E+01     1.000195E+04     1.000000E+00 
   56   547    56     7.577714E+00     3.748932E+00     1.390274E+00     1.541844E+01     1.000195E+04     1.000000E+00 
   57   558    57     7.577715E+00     3.748932E+00     1.390248E+00     1.541922E+01     1.000195E+04     1.000000E+00 
   58   569    58     7.577715E+00     3.748932E+00     1.390324E+00     1.541897E+01     1.000195E+04     1.000000E+00 
   59   580    59     7.577715E+00     3.748932E+00     1.390298E+00     1.541978E+01     1.000195E+04     1.000000E+00 
   60   591    60     7.577715E+00     3.748932E+00     1.390371E+00     1.541947E+01     1.000195E+04     1.000000E+00 
   61   602    61     7.577715E+00     3.748932E+00     1.390336E+00     1.542018E+01     1.000195E+04     1.000000E+00 
   62   613    62     7.577715E+00     3.748932E+00     1.390410E+00     1.541990E+01     1.000195E+04     1.000000E+00 
   63   624    63     7.577715E+00     3.748932E+00     1.390376E+00     1.542061E+01     1.000195E+04     1.000000E+00 
   64   635    64     7.577715E+00     3.748932E+00     1.390440E+00     1.542024E+01     1.000195E+04     1.000000E+00 
   65   646    65     7.577715E+00     3.748932E+00     1.390405E+00     1.542093E+01     1.000195E+04     1.000000E+00 
   66   657    66     7.577715E+00     3.748932E+00     1.390463E+00     1.542050E+01     1.000195E+04     1.000000E+00 
   67   668    67     7.577715E+00     3.748932E+00     1.390433E+00     1.542125E+01     1.000195E+04     1.000000E+00 
   68   679    68     7.577716E+00     3.748932E+00     1.390486E+00     1.542075E+01     1.000195E+04     1.000000E+00 
   69   690    69     7.577715E+00     3.748932E+00     1.390454E+00     1.542145E+01     1.000195E+04     1.000000E+00 
   70   701    70     7.577716E+00     3.748932E+00     1.390503E+00     1.542097E+01     1.000195E+04     1.000000E+00 
   71   712    71     7.577716E+00     3.748932E+00     1.390475E+00     1.542168E+01     1.000195E+04     1.000000E+00 
   72   723    72     7.577715E+00     3.748932E+00     1.390515E+00     1.542110E+01     1.000195E+04     1.000000E+00 
   73   734    73     7.577716E+00     3.748932E+00     1.390494E+00     1.542188E+01     1.000195E+04     1.000000E+00 
   74   745    74     7.577716E+00     3.748932E+00     1.390526E+00     1.542125E+01     1.000195E+04     1.000000E+00 
   75   756    75     7.577716E+00     3.748932E+00     1.390508E+00     1.542203E+01     1.000195E+04     1.000000E+00 
   76   767    76     7.577716E+00     3.748932E+00     1.390534E+00     1.542134E+01     1.000195E+04     1.000000E+00 
   77   778    77     7.577716E+00     3.748932E+00     1.390520E+00     1.542213E+01     1.000195E+04     1.000000E+00 
   78   789    78     7.577716E+00     3.748932E+00     1.390544E+00     1.542148E+01     1.000195E+04     1.000000E+00 
   79   800    79     7.577716E+00     3.748932E+00     1.390533E+00     1.542226E+01     1.000195E+04     1.000000E+00 
   80   811    80     7.577715E+00     3.748932E+00     1.390541E+00     1.542148E+01     1.000195E+04     1.000000E+00 
   81   822    81     7.577716E+00     3.748932E+00     1.390544E+00     1.542234E+01     1.000195E+04     1.000000E+00 
   82   833    82     7.577716E+00     3.748932E+00     1.390549E+00     1.542160E+01     1.000195E+04     1.000000E+00 
   83   844    83     7.577716E+00     3.748932E+00     1.390551E+00     1.542238E+01     1.000195E+04     1.000000E+00 
   84   855    84     7.577716E+00     3.748932E+00     1.390549E+00     1.542165E+01     1.000195E+04     1.000000E+00 
   85   866    85     7.577716E+00     3.748932E+00     1.390559E+00     1.542244E+01     1.000195E+04     1.000000E+00 
   86   877    86     7.577716E+00     3.748932E+00     1.390551E+00     1.542168E+01     1.000195E+04     1.000000E+00 
   87   888    87     7.577715E+00     3.748932E+00     1.390565E+00     1.542248E+01     1.000195E+04     1.000000E+00 
   88   899    88     7.577716E+00     3.748932E+00     1.390553E+00     1.542174E+01     1.000195E+04     1.000000E+00 
   89   910    89     7.577715E+00     3.748932E+00     1.390573E+00     1.542254E+01     1.000195E+04     1.000000E+00 
   90   921    90     7.577715E+00     3.748932E+00     1.390550E+00     1.542173E+01     1.000195E+04     1.000000E+00 
   91   932    91     7.577715E+00     3.748932E+00     1.390576E+00     1.542254E+01     1.000195E+04     1.000000E+00 
   92   943    92     7.577715E+00     3.748932E+00     1.390548E+00     1.542172E+01     1.000195E+04     1.000000E+00 
   93   954    93     7.577715E+00     3.748932E+00     1.390586E+00     1.542263E+01     1.000195E+04     1.000000E+00 
   94   965    94     7.577715E+00     3.748932E+00     1.390548E+00     1.542176E+01     1.000195E+04     1.000000E+00 
   95   976    95     7.577715E+00     3.748932E+00     1.390589E+00     1.542263E+01     1.000195E+04     1.000000E+00 
   96   987    96     7.577715E+00     3.748932E+00     1.390548E+00     1.542178E+01     1.000195E+04     1.000000E+00 
   97   998    97     7.577715E+00     3.748932E+00     1.390597E+00     1.542270E+01     1.000195E+04     1.000000E+00 
   98  1009    98     7.577715E+00     3.748932E+00     1.390544E+00     1.542177E+01     1.000195E+04     1.000000E+00 
   99  1020    99     7.577715E+00     3.748932E+00     1.390598E+00     1.542268E+01     1.000195E+04     1.000000E+00 
  100  1031   100     7.577716E+00     3.748932E+00     1.390544E+00     1.542180E+01     1.000195E+04     1.000000E+00 
  101  1042   101     7.577715E+00     3.748932E+00     1.390603E+00     1.542270E+01     1.000195E+04     1.000000E+00 
  102  1053   102     7.577716E+00     3.748932E+00     1.390543E+00     1.542181E+01     1.000195E+04     1.000000E+00 
  103  1064   103     7.577715E+00     3.748932E+00     1.390611E+00     1.542277E+01     1.000195E+04     1.000000E+00 
  104  1075   104     7.577716E+00     3.748932E+00     1.390543E+00     1.542183E+01     1.000195E+04     1.000000E+00 
  105  1086   105     7.577715E+00     3.748932E+00     1.390611E+00     1.542275E+01     1.000195E+04     1.000000E+00 
